time /s	I /mA	E /V
113.800	-1499.069	3.721
114.000	-1499.057	3.721
114.200	-1499.065	3.721
114.400	-1499.066	3.721
114.600	-1499.076	3.721
114.800	-1499.064	3.721
115.000	-1499.054	3.721
115.200	-1499.070	3.721
115.400	-1499.059	3.721
115.600	-1499.066	3.721
115.800	-1499.046	3.721
116.000	-1499.068	3.721
116.200	-1499.054	3.721
116.400	-1499.057	3.721
116.600	-1499.071	3.721
116.800	-1499.046	3.721
117.000	-1499.057	3.721
117.200	-1499.053	3.721
117.400	-1499.054	3.721
117.600	-1499.041	3.721
117.800	-1499.069	3.720
118.000	-1499.055	3.720
118.200	-1499.045	3.720
118.400	-1499.054	3.720
118.600	-1499.061	3.720
118.800	-1499.057	3.720
119.000	-1499.063	3.720
119.200	-1499.060	3.720
119.400	-1499.071	3.720
119.600	-1499.059	3.720
119.800	-1499.072	3.720
120.000	-1499.071	3.720
120.200	-1499.071	3.720
120.400	-1499.066	3.720
120.600	-1499.068	3.720
120.800	-1499.074	3.720
121.000	-1499.061	3.720
121.200	-1499.068	3.720
121.400	-1499.068	3.720
121.600	-1499.062	3.720
121.800	-1499.052	3.720
122.000	-1499.071	3.720
122.200	-1499.071	3.720
122.400	-1499.062	3.720
122.600	-1499.063	3.720
122.800	-1499.072	3.719
123.000	-1499.066	3.719
123.200	-1499.075	3.719
123.400	-1499.068	3.719
123.600	-1499.057	3.719
123.800	-1499.073	3.719
124.000	-1499.051	3.719
124.200	-1499.078	3.719
124.400	-1499.075	3.719
124.600	-1499.065	3.719
124.800	-1499.057	3.719
125.000	-1499.050	3.719
125.200	-1499.065	3.719
125.400	-1499.052	3.719
125.600	-1499.048	3.719
125.800	-1499.076	3.719
126.000	-1499.074	3.719
126.200	-1499.056	3.719
126.400	-1499.058	3.719
126.600	-1499.073	3.719
126.800	-1499.076	3.719
127.000	-1499.080	3.719
127.200	-1499.067	3.719
127.400	-1499.085	3.718
127.600	-1499.066	3.718
127.800	-1499.071	3.718
128.000	-1499.065	3.718
128.200	-1499.066	3.718
128.400	-1499.061	3.718
128.600	-1499.064	3.718
128.800	-1499.060	3.718
129.000	-1499.051	3.718
129.200	-1499.057	3.718
129.400	-1499.068	3.718
129.600	-1499.047	3.718
129.800	-1499.053	3.718
130.000	-1499.062	3.718
130.200	-1499.056	3.718
130.400	-1499.061	3.718
130.600	-1499.054	3.718
130.800	-1499.048	3.718
131.000	-1499.054	3.718
131.200	-1499.057	3.718
131.400	-1499.049	3.718
131.600	-1499.048	3.718
131.800	-1499.037	3.718
132.000	-1499.052	3.718
132.200	-1499.058	3.717
132.400	-1499.058	3.717
132.600	-1499.050	3.717
132.800	-1499.045	3.717
133.000	-1499.068	3.717
133.200	-1499.043	3.717
133.400	-1499.043	3.717
133.600	-1499.058	3.717
133.800	-1499.064	3.717
134.000	-1499.053	3.717
134.200	-1499.052	3.717
134.400	-1499.047	3.717
134.600	-1499.051	3.717
134.800	-1499.054	3.717
135.000	-1499.047	3.717
135.200	-1499.065	3.717
135.400	-1499.061	3.717
135.600	-1499.050	3.717
135.800	-1499.039	3.717
136.000	-1499.048	3.717
136.200	-1499.070	3.717
136.400	-1499.065	3.717
136.600	-1499.058	3.717
136.800	-1499.068	3.717
137.000	-1499.066	3.717
137.200	-1499.054	3.716
137.400	-1499.046	3.716
137.600	-1499.057	3.716
137.800	-1499.054	3.716
138.000	-1499.036	3.716
138.200	-1499.040	3.716
138.400	-1499.045	3.716
138.600	-1499.041	3.716
138.800	-1499.046	3.716
139.000	-1499.045	3.716
139.200	-1499.056	3.716
139.400	-1499.024	3.716
139.600	-1499.042	3.716
139.800	-1499.050	3.716
140.000	-1499.032	3.716
140.200	-1499.031	3.716
140.400	-1499.036	3.716
140.600	-1499.040	3.716
140.800	-1499.037	3.716
141.000	-1499.040	3.716
141.200	-1499.077	3.716
141.400	-1499.061	3.716
141.600	-1499.050	3.716
141.800	-1499.044	3.716
142.000	-1499.059	3.715
142.200	-1499.038	3.715
142.400	-1499.022	3.715
142.600	-1499.029	3.715
142.800	-1499.047	3.715
143.000	-1499.048	3.715
143.200	-1499.049	3.715
143.400	-1499.043	3.715
143.600	-1499.037	3.715
143.800	-1499.053	3.715
144.000	-1499.058	3.715
144.200	-1499.046	3.715
144.400	-1499.041	3.715
144.600	-1499.056	3.715
144.800	-1499.060	3.715
145.000	-1499.076	3.715
145.200	-1499.051	3.715
145.400	-1499.067	3.715
145.600	-1499.045	3.715
145.800	-1499.040	3.715
146.000	-1499.048	3.715
146.200	-1499.048	3.715
146.400	-1499.046	3.715
146.600	-1499.059	3.714
146.800	-1499.040	3.714
147.000	-1499.035	3.714
147.200	-1499.057	3.714
147.400	-1499.052	3.714
147.600	-1499.046	3.714
147.800	-1499.057	3.714
148.000	-1499.044	3.714
148.200	-1499.040	3.714
148.400	-1499.032	3.714
148.600	-1499.043	3.714
148.800	-1499.039	3.714
149.000	-1499.043	3.714
149.200	-1499.040	3.714
149.400	-1499.030	3.714
149.600	-1499.038	3.714
149.800	-1499.033	3.714
150.000	-1499.033	3.714
150.200	-1499.041	3.714
150.400	-1499.030	3.714
150.600	-1499.033	3.714
150.800	-1499.021	3.714
151.000	-1499.036	3.714
151.200	-1499.049	3.714
151.400	-1499.059	3.714
151.600	-1499.027	3.714
151.800	-1499.035	3.713
152.000	-1499.048	3.713
152.200	-1499.039	3.713
152.400	-1499.044	3.713
152.600	-1499.037	3.713
152.800	-1499.038	3.713
153.000	-1499.046	3.713
153.200	-1499.035	3.713
153.400	-1499.022	3.713
153.600	-1499.051	3.713
153.800	-1499.045	3.713
154.000	-1499.046	3.713
154.200	-1499.034	3.713
154.400	-1499.038	3.713
154.600	-1499.061	3.713
154.800	-1499.054	3.713
155.000	-1499.035	3.713
155.200	-1499.040	3.713
155.400	-1499.031	3.713
155.600	-1499.031	3.713
155.800	-1499.045	3.713
156.000	-1499.063	3.713
156.200	-1499.053	3.713
156.400	-1499.046	3.713
156.600	-1499.054	3.712
156.800	-1499.043	3.712
157.000	-1499.048	3.712
157.200	-1499.070	3.712
157.400	-1499.059	3.712
157.600	-1499.039	3.712
157.800	-1499.051	3.712
158.000	-1499.071	3.712
158.200	-1499.051	3.712
158.400	-1499.057	3.712
158.600	-1499.056	3.712
158.800	-1499.050	3.712
159.000	-1499.062	3.712
159.200	-1499.050	3.712
159.400	-1499.060	3.712
159.600	-1499.047	3.712
159.800	-1499.057	3.712
160.000	-1499.065	3.712
160.200	-1499.042	3.712
160.400	-1499.033	3.712
160.600	-1499.049	3.712
160.800	-1499.038	3.712
161.000	-1499.050	3.712
161.200	-1499.051	3.711
161.400	-1499.039	3.711
161.600	-1499.057	3.711
161.800	-1499.048	3.711
162.000	-1499.072	3.711
162.200	-1499.055	3.711
162.400	-1499.048	3.711
162.600	-1499.029	3.711
162.800	-1499.057	3.711
163.000	-1499.062	3.711
163.200	-1499.047	3.711
163.400	-1499.063	3.711
163.600	-1499.049	3.711
163.800	-1499.048	3.711
164.000	-1499.043	3.711
164.200	-1499.042	3.711
164.400	-1499.047	3.711
164.600	-1499.049	3.711
164.800	-1499.054	3.711
165.000	-1499.050	3.711
165.200	-1499.062	3.711
165.400	-1499.055	3.711
165.600	-1499.059	3.711
165.800	-1499.069	3.711
166.000	-1499.043	3.711
166.200	-1499.047	3.711
166.400	-1499.066	3.710
166.600	-1499.059	3.710
166.800	-1499.073	3.710
167.000	-1499.069	3.710
167.200	-1499.073	3.710
167.400	-1499.072	3.710
167.600	-1499.056	3.710
167.800	-1499.067	3.710
168.000	-1499.071	3.710
168.200	-1499.068	3.710
168.400	-1499.069	3.710
168.600	-1499.062	3.710
168.800	-1499.062	3.710
169.000	-1499.057	3.710
169.200	-1499.055	3.710
169.400	-1499.047	3.710
169.600	-1499.038	3.710
169.800	-1499.048	3.710
170.000	-1499.052	3.710
170.200	-1499.073	3.710
170.400	-1499.071	3.710
170.600	-1499.061	3.710
170.800	-1499.058	3.710
171.000	-1499.067	3.710
171.200	-1499.070	3.710
171.400	-1499.057	3.710
171.600	-1499.059	3.709
171.800	-1499.056	3.709
172.000	-1499.059	3.709
172.200	-1499.056	3.709
172.400	-1499.053	3.709
172.600	-1499.073	3.709
172.800	-1499.073	3.709
173.000	-1499.058	3.709
173.200	-1499.063	3.709
